classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.yes,data.aggregation_version,data.no-the-flowers-are-too-far-to-see-the-floral-parts-clearly,data.no-the-image-is-too-blurry,data.no,data.yes-i-can-clearly-see-the-floral-parts-and-am-able-to-distinguish-their-colors,data.two-i-see-both-early-and-late-stage-anthers,data.white,data.purple,data.black,data.one-i-only-see-late-stage-anthers,data.yellow,data.i-don-t-see-any-pollen,data.no-the-position-of-the-flower-is-blocking-my-view-of-the-floral-parts,data.one-i-only-see-early-stage-anthers,data.na-not-applicable,data.cream,data.pink,data.blue,data.the-margins-are-not-colored-differently-from-the-rest-of-the-anther,data.brown,data.i-m-not-sure,data.no-there-is-an-insect-bug-or-other-object-blocking-the-floral-parts,data.orange,data.red
428256966,Angel480,2358148.0,21902,T1,2022-07-21 12:41:56 UTC,77016280,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256966,Angel480,2358148.0,21902,T2,2022-07-21 12:41:56 UTC,77016280,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256966,Angel480,2358148.0,21902,T3,2022-07-21 12:41:56 UTC,77016280,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256966,Angel480,2358148.0,21902,T4,2022-07-21 12:41:56 UTC,77016280,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256966,Angel480,2358148.0,21902,T5,2022-07-21 12:41:56 UTC,77016280,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256966,Angel480,2358148.0,21902,T6,2022-07-21 12:41:56 UTC,77016280,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256966,Angel480,2358148.0,21902,T7,2022-07-21 12:41:56 UTC,77016280,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256979,Angel480,2358148.0,21902,T0,2022-07-21 12:42:07 UTC,77016297,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256979,Angel480,2358148.0,21902,T1,2022-07-21 12:42:07 UTC,77016297,question_extractor,,3.6.0,,,,,,,,,,,,1.0,,,,,,,,,,,
428256979,Angel480,2358148.0,21902,T2,2022-07-21 12:42:07 UTC,77016297,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256979,Angel480,2358148.0,21902,T3,2022-07-21 12:42:07 UTC,77016297,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256979,Angel480,2358148.0,21902,T4,2022-07-21 12:42:07 UTC,77016297,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256979,Angel480,2358148.0,21902,T5,2022-07-21 12:42:07 UTC,77016297,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256979,Angel480,2358148.0,21902,T6,2022-07-21 12:42:07 UTC,77016297,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256979,Angel480,2358148.0,21902,T7,2022-07-21 12:42:07 UTC,77016297,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256997,Angel480,2358148.0,21902,T0,2022-07-21 12:42:23 UTC,77016305,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256997,Angel480,2358148.0,21902,T1,2022-07-21 12:42:23 UTC,77016305,question_extractor,,3.6.0,1.0,,,,,,,,,,,,,,,,,,,,,,
428256997,Angel480,2358148.0,21902,T2,2022-07-21 12:42:23 UTC,77016305,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256997,Angel480,2358148.0,21902,T3,2022-07-21 12:42:23 UTC,77016305,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256997,Angel480,2358148.0,21902,T4,2022-07-21 12:42:23 UTC,77016305,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256997,Angel480,2358148.0,21902,T5,2022-07-21 12:42:23 UTC,77016305,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256997,Angel480,2358148.0,21902,T6,2022-07-21 12:42:23 UTC,77016305,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428256997,Angel480,2358148.0,21902,T7,2022-07-21 12:42:23 UTC,77016305,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257010,Angel480,2358148.0,21902,T0,2022-07-21 12:42:32 UTC,76893003,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257010,Angel480,2358148.0,21902,T1,2022-07-21 12:42:32 UTC,76893003,question_extractor,,3.6.0,,,,,,,,,,,,1.0,,,,,,,,,,,
428257010,Angel480,2358148.0,21902,T2,2022-07-21 12:42:32 UTC,76893003,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257010,Angel480,2358148.0,21902,T3,2022-07-21 12:42:32 UTC,76893003,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257010,Angel480,2358148.0,21902,T4,2022-07-21 12:42:32 UTC,76893003,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257010,Angel480,2358148.0,21902,T5,2022-07-21 12:42:32 UTC,76893003,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257010,Angel480,2358148.0,21902,T6,2022-07-21 12:42:32 UTC,76893003,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257010,Angel480,2358148.0,21902,T7,2022-07-21 12:42:32 UTC,76893003,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257048,Angel480,2358148.0,21902,T0,2022-07-21 12:42:49 UTC,77016276,question_extractor,,3.6.0,,,1.0,,,,,,,,,,,,,,,,,,,,
428257048,Angel480,2358148.0,21902,T1,2022-07-21 12:42:49 UTC,77016276,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257048,Angel480,2358148.0,21902,T2,2022-07-21 12:42:49 UTC,77016276,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257048,Angel480,2358148.0,21902,T3,2022-07-21 12:42:49 UTC,77016276,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257048,Angel480,2358148.0,21902,T4,2022-07-21 12:42:49 UTC,77016276,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257048,Angel480,2358148.0,21902,T5,2022-07-21 12:42:49 UTC,77016276,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257048,Angel480,2358148.0,21902,T6,2022-07-21 12:42:49 UTC,77016276,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257048,Angel480,2358148.0,21902,T7,2022-07-21 12:42:49 UTC,77016276,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257129,Angel480,2358148.0,21902,T0,2022-07-21 12:43:32 UTC,77014001,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257129,Angel480,2358148.0,21902,T1,2022-07-21 12:43:32 UTC,77014001,question_extractor,,3.6.0,,,,1.0,,,,,,,,,,,,,,,,,,,
428257129,Angel480,2358148.0,21902,T2,2022-07-21 12:43:32 UTC,77014001,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257129,Angel480,2358148.0,21902,T3,2022-07-21 12:43:32 UTC,77014001,question_extractor,,3.6.0,,,,,,,,,1.0,,,,,,,,,,,,,,
428257129,Angel480,2358148.0,21902,T4,2022-07-21 12:43:32 UTC,77014001,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257129,Angel480,2358148.0,21902,T5,2022-07-21 12:43:32 UTC,77014001,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257129,Angel480,2358148.0,21902,T6,2022-07-21 12:43:32 UTC,77014001,question_extractor,,3.6.0,,,,,,,1.0,,,,,,,,,,,,,,,,
428257129,Angel480,2358148.0,21902,T7,2022-07-21 12:43:32 UTC,77014001,question_extractor,,3.6.0,,,,,,,,,,,,,,,1.0,,,,,,,,
428257143,Angel480,2358148.0,21902,T0,2022-07-21 12:43:38 UTC,77016278,question_extractor,,3.6.0,,,1.0,,,,,,,,,,,,,,,,,,,,
428257143,Angel480,2358148.0,21902,T1,2022-07-21 12:43:38 UTC,77016278,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257143,Angel480,2358148.0,21902,T2,2022-07-21 12:43:38 UTC,77016278,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257143,Angel480,2358148.0,21902,T3,2022-07-21 12:43:38 UTC,77016278,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257143,Angel480,2358148.0,21902,T4,2022-07-21 12:43:38 UTC,77016278,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257143,Angel480,2358148.0,21902,T5,2022-07-21 12:43:38 UTC,77016278,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257143,Angel480,2358148.0,21902,T6,2022-07-21 12:43:38 UTC,77016278,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257143,Angel480,2358148.0,21902,T7,2022-07-21 12:43:38 UTC,77016278,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257189,Angel480,2358148.0,21902,T0,2022-07-21 12:44:09 UTC,76943100,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257189,Angel480,2358148.0,21902,T1,2022-07-21 12:44:09 UTC,76943100,question_extractor,,3.6.0,,,,1.0,,,,,,,,,,,,,,,,,,,
428257189,Angel480,2358148.0,21902,T2,2022-07-21 12:44:09 UTC,76943100,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257189,Angel480,2358148.0,21902,T3,2022-07-21 12:44:09 UTC,76943100,question_extractor,,3.6.0,,,,,,,,,1.0,,,,,,,,,,,,,,
428257189,Angel480,2358148.0,21902,T4,2022-07-21 12:44:09 UTC,76943100,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257189,Angel480,2358148.0,21902,T5,2022-07-21 12:44:09 UTC,76943100,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257189,Angel480,2358148.0,21902,T6,2022-07-21 12:44:09 UTC,76943100,question_extractor,,3.6.0,,,,,,,,,,,,,,,,1.0,,,,,,,
428257189,Angel480,2358148.0,21902,T7,2022-07-21 12:44:09 UTC,76943100,question_extractor,,3.6.0,,,,,,,,,,1.0,,,,,,,,,,,,,
428257230,Angel480,2358148.0,21902,T0,2022-07-21 12:44:29 UTC,77016312,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257230,Angel480,2358148.0,21902,T1,2022-07-21 12:44:29 UTC,77016312,question_extractor,,3.6.0,1.0,,,,,,,,,,,,,,,,,,,,,,
428257230,Angel480,2358148.0,21902,T2,2022-07-21 12:44:29 UTC,77016312,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257230,Angel480,2358148.0,21902,T3,2022-07-21 12:44:29 UTC,77016312,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257230,Angel480,2358148.0,21902,T4,2022-07-21 12:44:29 UTC,77016312,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257230,Angel480,2358148.0,21902,T5,2022-07-21 12:44:29 UTC,77016312,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257230,Angel480,2358148.0,21902,T6,2022-07-21 12:44:29 UTC,77016312,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257230,Angel480,2358148.0,21902,T7,2022-07-21 12:44:29 UTC,77016312,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257340,Angel480,2358148.0,21902,T0,2022-07-21 12:46:05 UTC,77016273,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257340,Angel480,2358148.0,21902,T1,2022-07-21 12:46:05 UTC,77016273,question_extractor,,3.6.0,,1.0,,,,,,,,,,,,,,,,,,,,,
428257340,Angel480,2358148.0,21902,T2,2022-07-21 12:46:05 UTC,77016273,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257340,Angel480,2358148.0,21902,T3,2022-07-21 12:46:05 UTC,77016273,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257340,Angel480,2358148.0,21902,T4,2022-07-21 12:46:05 UTC,77016273,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257340,Angel480,2358148.0,21902,T5,2022-07-21 12:46:05 UTC,77016273,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257340,Angel480,2358148.0,21902,T6,2022-07-21 12:46:05 UTC,77016273,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257340,Angel480,2358148.0,21902,T7,2022-07-21 12:46:05 UTC,77016273,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257359,Angel480,2358148.0,21902,T0,2022-07-21 12:46:20 UTC,76892998,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257359,Angel480,2358148.0,21902,T1,2022-07-21 12:46:20 UTC,76892998,question_extractor,,3.6.0,1.0,,,,,,,,,,,,,,,,,,,,,,
428257359,Angel480,2358148.0,21902,T2,2022-07-21 12:46:20 UTC,76892998,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257359,Angel480,2358148.0,21902,T3,2022-07-21 12:46:20 UTC,76892998,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257359,Angel480,2358148.0,21902,T4,2022-07-21 12:46:20 UTC,76892998,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257359,Angel480,2358148.0,21902,T5,2022-07-21 12:46:20 UTC,76892998,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257359,Angel480,2358148.0,21902,T6,2022-07-21 12:46:20 UTC,76892998,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257359,Angel480,2358148.0,21902,T7,2022-07-21 12:46:20 UTC,76892998,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257373,Angel480,2358148.0,21902,T0,2022-07-21 12:46:31 UTC,77013937,question_extractor,,3.6.0,,,1.0,,,,,,,,,,,,,,,,,,,,
428257373,Angel480,2358148.0,21902,T1,2022-07-21 12:46:31 UTC,77013937,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257373,Angel480,2358148.0,21902,T2,2022-07-21 12:46:31 UTC,77013937,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257373,Angel480,2358148.0,21902,T3,2022-07-21 12:46:31 UTC,77013937,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257373,Angel480,2358148.0,21902,T4,2022-07-21 12:46:31 UTC,77013937,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257373,Angel480,2358148.0,21902,T5,2022-07-21 12:46:31 UTC,77013937,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257373,Angel480,2358148.0,21902,T6,2022-07-21 12:46:31 UTC,77013937,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257373,Angel480,2358148.0,21902,T7,2022-07-21 12:46:31 UTC,77013937,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257392,paperfold,1998220.0,21902,T0,2022-07-21 12:46:46 UTC,77014028,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257392,paperfold,1998220.0,21902,T1,2022-07-21 12:46:46 UTC,77014028,question_extractor,,3.6.0,,,,,,,,,,,,1.0,,,,,,,,,,,
428257392,paperfold,1998220.0,21902,T2,2022-07-21 12:46:46 UTC,77014028,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257392,paperfold,1998220.0,21902,T3,2022-07-21 12:46:46 UTC,77014028,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257392,paperfold,1998220.0,21902,T4,2022-07-21 12:46:46 UTC,77014028,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257392,paperfold,1998220.0,21902,T5,2022-07-21 12:46:46 UTC,77014028,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257392,paperfold,1998220.0,21902,T6,2022-07-21 12:46:46 UTC,77014028,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257392,paperfold,1998220.0,21902,T7,2022-07-21 12:46:46 UTC,77014028,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257421,paperfold,1998220.0,21902,T0,2022-07-21 12:47:19 UTC,77014059,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257421,paperfold,1998220.0,21902,T1,2022-07-21 12:47:19 UTC,77014059,question_extractor,,3.6.0,1.0,,,,,,,,,,,,,,,,,,,,,,
428257421,paperfold,1998220.0,21902,T2,2022-07-21 12:47:19 UTC,77014059,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257421,paperfold,1998220.0,21902,T3,2022-07-21 12:47:19 UTC,77014059,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257421,paperfold,1998220.0,21902,T4,2022-07-21 12:47:19 UTC,77014059,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257421,paperfold,1998220.0,21902,T5,2022-07-21 12:47:19 UTC,77014059,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257421,paperfold,1998220.0,21902,T6,2022-07-21 12:47:19 UTC,77014059,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257421,paperfold,1998220.0,21902,T7,2022-07-21 12:47:19 UTC,77014059,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257447,Angel480,2358148.0,21902,T0,2022-07-21 12:47:40 UTC,76892915,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257447,Angel480,2358148.0,21902,T1,2022-07-21 12:47:40 UTC,76892915,question_extractor,,3.6.0,,,,1.0,,,,,,,,,,,,,,,,,,,
428257447,Angel480,2358148.0,21902,T2,2022-07-21 12:47:40 UTC,76892915,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257447,Angel480,2358148.0,21902,T3,2022-07-21 12:47:40 UTC,76892915,question_extractor,,3.6.0,,,,,1.0,,,,,,,,,,,,,,,,,,
428257447,Angel480,2358148.0,21902,T4,2022-07-21 12:47:40 UTC,76892915,question_extractor,,3.6.0,,,,,,,,,,,,,,,,1.0,,,,,,,
428257447,Angel480,2358148.0,21902,T5,2022-07-21 12:47:40 UTC,76892915,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257447,Angel480,2358148.0,21902,T6,2022-07-21 12:47:40 UTC,76892915,question_extractor,,3.6.0,,,,,,,,,,,,,,1.0,,,,,,,,,
428257447,Angel480,2358148.0,21902,T7,2022-07-21 12:47:40 UTC,76892915,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257474,Angel480,2358148.0,21902,T0,2022-07-21 12:47:56 UTC,76892936,question_extractor,,3.6.0,,,1.0,,,,,,,,,,,,,,,,,,,,
428257474,Angel480,2358148.0,21902,T1,2022-07-21 12:47:56 UTC,76892936,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257474,Angel480,2358148.0,21902,T2,2022-07-21 12:47:56 UTC,76892936,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257474,Angel480,2358148.0,21902,T3,2022-07-21 12:47:56 UTC,76892936,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257474,Angel480,2358148.0,21902,T4,2022-07-21 12:47:56 UTC,76892936,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257474,Angel480,2358148.0,21902,T5,2022-07-21 12:47:56 UTC,76892936,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257474,Angel480,2358148.0,21902,T6,2022-07-21 12:47:56 UTC,76892936,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257474,Angel480,2358148.0,21902,T7,2022-07-21 12:47:56 UTC,76892936,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257524,Angel480,2358148.0,21902,T0,2022-07-21 12:48:26 UTC,76943099,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257524,Angel480,2358148.0,21902,T1,2022-07-21 12:48:26 UTC,76943099,question_extractor,,3.6.0,,,,1.0,,,,,,,,,,,,,,,,,,,
428257524,Angel480,2358148.0,21902,T2,2022-07-21 12:48:26 UTC,76943099,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257524,Angel480,2358148.0,21902,T3,2022-07-21 12:48:26 UTC,76943099,question_extractor,,3.6.0,,,,,,,,,1.0,,,,,,,,,,,,,,
428257524,Angel480,2358148.0,21902,T4,2022-07-21 12:48:26 UTC,76943099,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257524,Angel480,2358148.0,21902,T5,2022-07-21 12:48:26 UTC,76943099,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257524,Angel480,2358148.0,21902,T6,2022-07-21 12:48:26 UTC,76943099,question_extractor,,3.6.0,,,,,,,,,,,,,,,,1.0,,,,,,,
428257524,Angel480,2358148.0,21902,T7,2022-07-21 12:48:26 UTC,76943099,question_extractor,,3.6.0,,,,,,,,,,1.0,,,,,,,,,,,,,
428257606,paperfold,1998220.0,21902,T0,2022-07-21 12:49:35 UTC,77014001,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257606,paperfold,1998220.0,21902,T1,2022-07-21 12:49:35 UTC,77014001,question_extractor,,3.6.0,,,,1.0,,,,,,,,,,,,,,,,,,,
428257606,paperfold,1998220.0,21902,T2,2022-07-21 12:49:35 UTC,77014001,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257606,paperfold,1998220.0,21902,T3,2022-07-21 12:49:35 UTC,77014001,question_extractor,,3.6.0,,,,,,,,,,,,,1.0,,,,,,,,,,
428257606,paperfold,1998220.0,21902,T4,2022-07-21 12:49:35 UTC,77014001,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,1.0,,,,
428257606,paperfold,1998220.0,21902,T5,2022-07-21 12:49:35 UTC,77014001,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257606,paperfold,1998220.0,21902,T6,2022-07-21 12:49:35 UTC,77014001,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257606,paperfold,1998220.0,21902,T7,2022-07-21 12:49:35 UTC,77014001,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257730,paperfold,1998220.0,21902,T0,2022-07-21 12:50:47 UTC,76893015,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257730,paperfold,1998220.0,21902,T1,2022-07-21 12:50:47 UTC,76893015,question_extractor,,3.6.0,,1.0,,,,,,,,,,,,,,,,,,,,,
428257730,paperfold,1998220.0,21902,T2,2022-07-21 12:50:47 UTC,76893015,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257730,paperfold,1998220.0,21902,T3,2022-07-21 12:50:47 UTC,76893015,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257730,paperfold,1998220.0,21902,T4,2022-07-21 12:50:47 UTC,76893015,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257730,paperfold,1998220.0,21902,T5,2022-07-21 12:50:47 UTC,76893015,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257730,paperfold,1998220.0,21902,T6,2022-07-21 12:50:47 UTC,76893015,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257730,paperfold,1998220.0,21902,T7,2022-07-21 12:50:47 UTC,76893015,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257746,paperfold,1998220.0,21902,T0,2022-07-21 12:50:54 UTC,76892967,question_extractor,,3.6.0,,,1.0,,,,,,,,,,,,,,,,,,,,
428257746,paperfold,1998220.0,21902,T1,2022-07-21 12:50:54 UTC,76892967,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257746,paperfold,1998220.0,21902,T2,2022-07-21 12:50:54 UTC,76892967,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257746,paperfold,1998220.0,21902,T3,2022-07-21 12:50:54 UTC,76892967,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257746,paperfold,1998220.0,21902,T4,2022-07-21 12:50:54 UTC,76892967,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257746,paperfold,1998220.0,21902,T5,2022-07-21 12:50:54 UTC,76892967,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257746,paperfold,1998220.0,21902,T6,2022-07-21 12:50:54 UTC,76892967,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257746,paperfold,1998220.0,21902,T7,2022-07-21 12:50:54 UTC,76892967,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257805,Angel480,2358148.0,21902,T0,2022-07-21 12:51:30 UTC,76892945,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257805,Angel480,2358148.0,21902,T1,2022-07-21 12:51:30 UTC,76892945,question_extractor,,3.6.0,1.0,,,,,,,,,,,,,,,,,,,,,,
428257805,Angel480,2358148.0,21902,T2,2022-07-21 12:51:30 UTC,76892945,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257805,Angel480,2358148.0,21902,T3,2022-07-21 12:51:30 UTC,76892945,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257805,Angel480,2358148.0,21902,T4,2022-07-21 12:51:30 UTC,76892945,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257805,Angel480,2358148.0,21902,T5,2022-07-21 12:51:30 UTC,76892945,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257805,Angel480,2358148.0,21902,T6,2022-07-21 12:51:30 UTC,76892945,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257805,Angel480,2358148.0,21902,T7,2022-07-21 12:51:30 UTC,76892945,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257832,Angel480,2358148.0,21902,T0,2022-07-21 12:51:49 UTC,77013959,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257832,Angel480,2358148.0,21902,T1,2022-07-21 12:51:49 UTC,77013959,question_extractor,,3.6.0,1.0,,,,,,,,,,,,,,,,,,,,,,
428257832,Angel480,2358148.0,21902,T2,2022-07-21 12:51:49 UTC,77013959,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257832,Angel480,2358148.0,21902,T3,2022-07-21 12:51:49 UTC,77013959,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
428257832,Angel480,2358148.0,21902,T4,2022-07-21 12:51:49 UTC,77013959,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
